source,hour,cost
Solar,1662,30
Solar,1663,30
Solar,1664,30
Solar,1665,30
Solar,1666,30
Solar,1667,30
Solar,1668,30
Solar,1669,30
Solar,1670,30
Solar,1671,30
Solar,1672,30
Solar,1673,30
Solar,1674,30
Solar,1675,30
Solar,1676,30
Solar,1677,30
Solar,1678,30
Solar,1679,30
Solar,1680,30
Solar,1681,30
Solar,1682,30
Solar,1683,30
Solar,1684,30
Solar,1685,30
Solar,1686,30
Solar,1687,30
Solar,1688,30
Solar,1689,30
Solar,1690,30
Solar,1691,30
Solar,1692,30
Solar,1693,30
Solar,1694,30
Solar,1695,30
Solar,1696,30
Solar,1697,30
Solar,1698,30
Solar,1699,30
Solar,1700,30
Solar,1701,30
Solar,1702,30
Solar,1703,30
Solar,1704,30
Solar,1705,30
Solar,1706,30
Solar,1707,30
Solar,1708,30
Solar,1709,30
Solar,1710,30
Solar,1711,30
Solar,1712,30
Solar,1713,30
Solar,1714,30
Solar,1715,30
Solar,1716,30
Solar,1717,30
Solar,1718,30
Solar,1719,30
Solar,1720,30
Solar,1721,30
Solar,1722,30
Solar,1723,30
Solar,1724,30
Solar,1725,30
Solar,1726,30
Solar,1727,30
Solar,1728,30
Solar,1729,30
Solar,1730,30
Solar,1731,30
Solar,1732,30
Solar,1733,30
Solar,1734,30
Solar,1735,30
Solar,1736,30
Solar,1737,30
Solar,1738,30
Solar,1739,30
Solar,1740,30
Solar,1741,30
Solar,1742,30
Solar,1743,30
Solar,1744,30
Solar,1745,30
Solar,1746,30
Solar,1747,30
Solar,1748,30
Solar,1749,30
Solar,1750,30
Solar,1751,30
Solar,1752,30
Solar,1753,30
Solar,1754,30
Solar,1755,30
Solar,1756,30
Solar,1757,30
Solar,1758,30
Solar,1759,30
Solar,1760,30
Solar,1761,30
Solar,1762,30
Solar,1763,30
Solar,1764,30
Solar,1765,30
Solar,1766,30
Solar,1767,30
Solar,1768,30
Solar,1769,30
Solar,1770,30
Solar,1771,30
Solar,1772,30
Solar,1773,30
Solar,1774,30
Solar,1775,30
Solar,1776,30
Solar,1777,30
Solar,1778,30
Solar,1779,30
Solar,1780,30
Solar,1781,30
Solar,1782,30
Solar,1783,30
Solar,1784,30
Solar,1785,30
Solar,1786,30
Solar,1787,30
Solar,1788,30
Solar,1789,30
Solar,1790,30
Solar,1791,30
Solar,1792,30
Solar,1793,30
Solar,1794,30
Solar,1795,30
Solar,1796,30
Solar,1797,30
Solar,1798,30
Solar,1799,30
Solar,1800,30
Solar,1801,30
Solar,1802,30
Solar,1803,30
Solar,1804,30
Solar,1805,30
Solar,1806,30
Solar,1807,30
Solar,1808,30
Solar,1809,30
Solar,1810,30
Solar,1811,30
Solar,1812,30
Solar,1813,30
Solar,1814,30
Solar,1815,30
Solar,1816,30
Solar,1817,30
Solar,1818,30
Solar,1819,30
Solar,1820,30
Solar,1821,30
Solar,1822,30
Solar,1823,30
Solar,1824,30
Solar,1825,30
Solar,1826,30
Solar,1827,30
Solar,1828,30
Solar,1829,30
Solar,1830,30
Solar,1831,30
Solar,1832,30
Solar,1833,30
Solar,1834,30
Solar,1835,30
Solar,1836,30
Solar,1837,30
Solar,1838,30
Solar,1839,30
Solar,1840,30
Solar,1841,30
Solar,1842,30
Solar,1843,30
Solar,1844,30
Solar,1845,30
Solar,1846,30
Solar,1847,30
Solar,1848,30
Solar,1849,30
Solar,1850,30
Solar,1851,30
Solar,1852,30
Solar,1853,30
Solar,1854,30
Solar,1855,30
Solar,1856,30
Solar,1857,30
Solar,1858,30
Solar,1859,30
Solar,1860,30
Solar,1861,30
Solar,1862,30
Solar,1863,30
Solar,1864,30
Solar,1865,30
Solar,1866,30
Solar,1867,30
Solar,1868,30
Solar,1869,30
Solar,1870,30
Solar,1871,30
Solar,1872,30
Solar,1873,30
Solar,1874,30
Solar,1875,30
Solar,1876,30
Solar,1877,30
Solar,1878,30
Solar,1879,30
Solar,1880,30
Solar,1881,30
Solar,1882,30
Solar,1883,30
Solar,1884,30
Solar,1885,30
Solar,1886,30
Solar,1887,30
Solar,1888,30
Solar,1889,30
Solar,1890,30
Solar,1891,30
Solar,1892,30
Solar,1893,30
Solar,1894,30
Solar,1895,30
Solar,1896,30
Solar,1897,30
Solar,1898,30
Solar,1899,30
Solar,1900,30
Solar,1901,30
Solar,1902,30
Solar,1903,30
Solar,1904,30
Solar,1905,30
Solar,1906,30
Solar,1907,30
Solar,1908,30
Solar,1909,30
Solar,1910,30
Solar,1911,30
Solar,1912,30
Solar,1913,30
Solar,1914,30
Solar,1915,30
Solar,1916,30
Solar,1917,30
Solar,1918,30
Solar,1919,30
Solar,1920,30
Solar,1921,30
Solar,1922,30
Solar,1923,30
Solar,1924,30
Solar,1925,30
Solar,1926,30
Solar,1927,30
Solar,1928,30
Solar,1929,30
Solar,1930,30
Solar,1931,30
Solar,1932,30
Solar,1933,30
Solar,1934,30
Solar,1935,30
Solar,1936,30
Solar,1937,30
Solar,1938,30
Solar,1939,30
Solar,1940,30
Solar,1941,30
Solar,1942,30
Solar,1943,30
Solar,1944,30
Solar,1945,30
Solar,1946,30
Solar,1947,30
Solar,1948,30
Solar,1949,30
Solar,1950,30
Solar,1951,30
Solar,1952,30
Solar,1953,30
Solar,1954,30
Solar,1955,30
Solar,1956,30
Solar,1957,30
Solar,1958,30
Solar,1959,30
Solar,1960,30
Solar,1961,30
Solar,1962,30
Solar,1963,30
Solar,1964,30
Solar,1965,30
Solar,1966,30
Solar,1967,30
Solar,1968,30
Solar,1969,30
Solar,1970,30
Solar,1971,30
Solar,1972,30
Solar,1973,30
Solar,1974,30
Solar,1975,30
Solar,1976,30
Solar,1977,30
Solar,1978,30
Solar,1979,30
Solar,1980,30
Solar,1981,30
Solar,1982,30
Solar,1983,30
Solar,1984,30
Solar,1985,30
Solar,1986,30
Solar,1987,30
Solar,1988,30
Solar,1989,30
Solar,1990,30
Solar,1991,30
Solar,1992,30
Solar,1993,30
Solar,1994,30
Solar,1995,30
Solar,1996,30
Solar,1997,30
Solar,1998,30
Solar,1999,30
Solar,2000,30
Solar,2001,30
Solar,2002,30
Solar,2003,30
Solar,2004,30
Solar,2005,30
Solar,2006,30
Solar,2007,30
Solar,2008,30
Solar,2009,30
Solar,2010,30
Solar,2011,30
Solar,2012,30
Solar,2013,30
Solar,2014,30
Solar,2015,30
Solar,2016,30
Solar,2017,30
Solar,2018,30
Solar,2019,30
Solar,2020,30
Solar,2021,30
Solar,2022,30
Solar,2023,30
Solar,2024,30
Solar,2025,30
Solar,2026,30
Solar,2027,30
Solar,2028,30
Solar,2029,30
Solar,2030,30
Solar,2031,30
Solar,2032,30
Solar,2033,30
Solar,2034,30
Solar,2035,30
Solar,2036,30
Solar,2037,30
Solar,2038,30
Solar,2039,30
Solar,2040,30
Solar,2041,30
Solar,2042,30
Solar,2043,30
Solar,2044,30
Solar,2045,30
Solar,2046,30
Solar,2047,30
Solar,2048,30
Solar,2049,30
Solar,2050,30
Solar,2051,30
Solar,2052,30
Solar,2053,30
Solar,2054,30
Solar,2055,30
Solar,2056,30
Solar,2057,30
Solar,2058,30
Solar,2059,30
Solar,2060,30
Solar,2061,30
Solar,2062,30
Solar,2063,30
Solar,2064,30
Solar,2065,30
Solar,2066,30
Solar,2067,30
Solar,2068,30
Solar,2069,30
Solar,2070,30
Solar,2071,30
Solar,2072,30
Solar,2073,30
Solar,2074,30
Solar,2075,30
Solar,2076,30
Solar,2077,30
Solar,2078,30
Solar,2079,30
Solar,2080,30
Solar,2081,30
Solar,2082,30
Solar,2083,30
Solar,2084,30
Solar,2085,30
Solar,2086,30
Solar,2087,30
Solar,2088,30
Solar,2089,30
Solar,2090,30
Solar,2091,30
Solar,2092,30
Solar,2093,30
Solar,2094,30
Solar,2095,30
Solar,2096,30
Solar,2097,30
Solar,2098,30
Solar,2099,30
Solar,2100,30
Solar,2101,30
Solar,2102,30
Solar,2103,30
Solar,2104,30
Solar,2105,30
Solar,2106,30
Solar,2107,30
Solar,2108,30
Solar,2109,30
Solar,2110,30
Solar,2111,30
Solar,2112,30
Solar,2113,30
Solar,2114,30
Solar,2115,30
Solar,2116,30
Solar,2117,30
Solar,2118,30
Solar,2119,30
Solar,2120,30
Solar,2121,30
Solar,2122,30
Solar,2123,30
Solar,2124,30
Solar,2125,30
Solar,2126,30
Solar,2127,30
Solar,2128,30
Solar,2129,30
Solar,2130,30
Solar,2131,30
Solar,2132,30
Solar,2133,30
Solar,2134,30
Solar,2135,30
Solar,2136,30
Solar,2137,30
Solar,2138,30
Solar,2139,30
Solar,2140,30
Solar,2141,30
Solar,2142,30
Solar,2143,30
Solar,2144,30
Solar,2145,30
Solar,2146,30
Solar,2147,30
Solar,2148,30
Solar,2149,30
Solar,2150,30
Solar,2151,30
Solar,2152,30
Solar,2153,30
Solar,2154,30
Solar,2155,30
Solar,2156,30
Solar,2157,30
Solar,2158,30
Solar,2159,30
Solar,2160,30
Solar,2161,30
Solar,2162,30
Solar,2163,30
Solar,2164,30
Solar,2165,30
Solar,2166,30
Solar,2167,30
Solar,2168,30
Solar,2169,30
Solar,2170,30
Solar,2171,30
Solar,2172,30
Solar,2173,30
Solar,2174,30
Solar,2175,30
Solar,2176,30
Solar,2177,30
Solar,2178,30
Solar,2179,30
Solar,2180,30
Solar,2181,30
Solar,2182,30
Solar,2183,30
Solar,2184,30
Solar,2185,30
Solar,2186,30
Solar,2187,30
Solar,2188,30
Solar,2189,30
Solar,2190,30
Solar,2191,30
Solar,2192,30
Solar,2193,30
Solar,2194,30
Solar,2195,30
Solar,2196,30
Solar,2197,30
Solar,2198,30
Solar,2199,30
Solar,2200,30
Solar,2201,30
Solar,2202,30
Solar,2203,30
Solar,2204,30
Solar,2205,30
Solar,2206,30
Solar,2207,30
Solar,2208,30
Solar,2209,30
Solar,2210,30
Solar,2211,30
Solar,2212,30
Solar,2213,30
Solar,2214,30
Solar,2215,30
Solar,2216,30
Solar,2217,30
Solar,2218,30
Solar,2219,30
Solar,2220,30
Solar,2221,30
Solar,2222,30
Solar,2223,30
Solar,2224,30
Solar,2225,30
Solar,2226,30
Solar,2227,30
Solar,2228,30
Solar,2229,30
Solar,2230,30
Solar,2231,30
Solar,2232,30
Solar,2233,30
Solar,2234,30
Solar,2235,30
Solar,2236,30
Solar,2237,30
Solar,2238,30
Solar,2239,30
Solar,2240,30
Solar,2241,30
Solar,2242,30
Solar,2243,30
Solar,2244,30
Solar,2245,30
Solar,2246,30
Solar,2247,30
Solar,2248,30
Solar,2249,30
Solar,2250,30
Solar,2251,30
Solar,2252,30
Solar,2253,30
Solar,2254,30
Solar,2255,30
Solar,2256,30
Solar,2257,30
Solar,2258,30
Solar,2259,30
Solar,2260,30
Solar,2261,30
Solar,2262,30
Solar,2263,30
Solar,2264,30
Solar,2265,30
Solar,2266,30
Solar,2267,30
Solar,2268,30
Solar,2269,30
Solar,2270,30
Solar,2271,30
Solar,2272,30
Solar,2273,30
Solar,2274,30
Solar,2275,30
Solar,2276,30
Solar,2277,30
Solar,2278,30
Solar,2279,30
Solar,2280,30
Solar,2281,30
Solar,2282,30
Solar,2283,30
Solar,2284,30
Solar,2285,30
Solar,2286,30
Solar,2287,30
Solar,2288,30
Solar,2289,30
Solar,2290,30
Solar,2291,30
Solar,2292,30
Solar,2293,30
Solar,2294,30
Solar,2295,30
Solar,2296,30
Solar,2297,30
Solar,2298,30
Solar,2299,30
Solar,2300,30
Solar,2301,30
Solar,2302,30
Solar,2303,30
Solar,2304,30
Solar,2305,30
Solar,2306,30
Solar,2307,30
Solar,2308,30
Solar,2309,30
Solar,2310,30
Solar,2311,30
Solar,2312,30
Solar,2313,30
Solar,2314,30
Solar,2315,30
Solar,2316,30
Solar,2317,30
Solar,2318,30
Solar,2319,30
Solar,2320,30
Solar,2321,30
Solar,2322,30
Solar,2323,30
Solar,2324,30
Solar,2325,30
Solar,2326,30
Solar,2327,30
Solar,2328,30
Solar,2329,30
Solar,2330,30
Solar,2331,30
Solar,2332,30
Solar,2333,30
Solar,2334,30
Solar,2335,30
Solar,2336,30
Solar,2337,30
Solar,2338,30
Solar,2339,30
Solar,2340,30
Solar,2341,30
Solar,2342,30
Solar,2343,30
Solar,2344,30
Solar,2345,30
Solar,2346,30
Solar,2347,30
Solar,2348,30
Solar,2349,30
Solar,2350,30
Solar,2351,30
Solar,2352,30
Solar,2353,30
Solar,2354,30
Solar,2355,30
Solar,2356,30
Solar,2357,30
Solar,2358,30
Solar,2359,30
Solar,2360,30
Solar,2361,30
Solar,2362,30
Solar,2363,30
Solar,2364,30
Solar,2365,30
Solar,2366,30
Solar,2367,30
Solar,2368,30
Solar,2369,30
Solar,2370,30
Solar,2371,30
Solar,2372,30
Solar,2373,30
Solar,2374,30
Solar,2375,30
Solar,2376,30
Solar,2377,30
Solar,2378,30
Solar,2379,30
Solar,2380,30
Solar,2381,30
Solar,2382,30
Solar,2383,30
Solar,2384,30
Solar,2385,30
Solar,2386,30
Solar,2387,30
Solar,2388,30
Solar,2389,30
Solar,2390,30
Solar,2391,30
Solar,2392,30
Solar,2393,30
Solar,2394,30
Solar,2395,30
Solar,2396,30
Solar,2397,30
Solar,2398,30
Solar,2399,30
Solar,2400,30
Solar,2401,30
Solar,2402,30
Solar,2403,30
Solar,2404,30
Solar,2405,30
Solar,2406,30
Solar,2407,30
Solar,2408,30
Solar,2409,30
Solar,2410,30
Solar,2411,30
Solar,2412,30
Solar,2413,30
Solar,2414,30
Solar,2415,30
Solar,2416,30
Solar,2417,30
Solar,2418,30
Solar,2419,30
Solar,2420,30
Solar,2421,30
Solar,2422,30
Solar,2423,30
Solar,2424,30
Solar,2425,30
Solar,2426,30
Solar,2427,30
Solar,2428,30
Solar,2429,30
Solar,2430,30
Solar,2431,30
Solar,2432,30
Solar,2433,30
Solar,2434,30
Solar,2435,30
Solar,2436,30
Solar,2437,30
Solar,2438,30
Solar,2439,30
Solar,2440,30
Solar,2441,30
Solar,2442,30
Solar,2443,30
Solar,2444,30
Solar,2445,30
Solar,2446,30
Solar,2447,30
Solar,2448,30
Solar,2449,30
Solar,2450,30
Solar,2451,30
Solar,2452,30
Solar,2453,30
Solar,2454,30
Solar,2455,30
Solar,2456,30
Solar,2457,30
Solar,2458,30
Solar,2459,30
Solar,2460,30
Solar,2461,30
Solar,2462,30
Solar,2463,30
Solar,2464,30
Solar,2465,30
Solar,2466,30
Solar,2467,30
Solar,2468,30
Solar,2469,30
Solar,2470,30
Solar,2471,30
Solar,2472,30
Solar,2473,30
Solar,2474,30
Solar,2475,30
Solar,2476,30
Solar,2477,30
Solar,2478,30
Solar,2479,30
Solar,2480,30
Solar,2481,30
Solar,2482,30
Solar,2483,30
Solar,2484,30
Solar,2485,30
Solar,2486,30
Solar,2487,30
Solar,2488,30
Solar,2489,30
Solar,2490,30
Solar,2491,30
Solar,2492,30
Solar,2493,30
Solar,2494,30
Solar,2495,30
Solar,2496,30
Solar,2497,30
Solar,2498,30
Solar,2499,30
Solar,2500,30
Solar,2501,30
Solar,2502,30
Solar,2503,30
Solar,2504,30
Solar,2505,30
Solar,2506,30
Solar,2507,30
Solar,2508,30
Solar,2509,30
Solar,2510,30
Solar,2511,30
Solar,2512,30
Solar,2513,30
Solar,2514,30
Solar,2515,30
Solar,2516,30
Solar,2517,30
Solar,2518,30
Solar,2519,30
Solar,2520,30
Solar,2521,30
Solar,2522,30
Solar,2523,30
Solar,2524,30
Solar,2525,30
Solar,2526,30
Solar,2527,30
Solar,2528,30
Solar,2529,30
Solar,2530,30
Solar,2531,30
Solar,2532,30
Solar,2533,30
Solar,2534,30
Solar,2535,30
Solar,2536,30
Solar,2537,30
Solar,2538,30
Solar,2539,30
Solar,2540,30
Solar,2541,30
Solar,2542,30
Solar,2543,30
Solar,2544,30
Solar,2545,30
Solar,2546,30
Solar,2547,30
Solar,2548,30
Solar,2549,30
Solar,2550,30
Solar,2551,30
Solar,2552,30
Solar,2553,30
Solar,2554,30
Solar,2555,30
Solar,2556,30
Solar,2557,30
Solar,2558,30
Solar,2559,30
Solar,2560,30
Solar,2561,30
Solar,2562,30
Solar,2563,30
Solar,2564,30
Solar,2565,30
Solar,2566,30
Solar,2567,30
Solar,2568,30
Solar,2569,30
Solar,2570,30
Solar,2571,30
Solar,2572,30
Solar,2573,30
Solar,2574,30
Solar,2575,30
Solar,2576,30
Solar,2577,30
Solar,2578,30
Solar,2579,30
Solar,2580,30
Solar,2581,30
Solar,2582,30
Solar,2583,30
Solar,2584,30
Solar,2585,30
Solar,2586,30
Solar,2587,30
Solar,2588,30
Solar,2589,30
Solar,2590,30
Solar,2591,30
Solar,2592,30
Solar,2593,30
Solar,2594,30
Solar,2595,30
Solar,2596,30
Solar,2597,30
Solar,2598,30
Solar,2599,30
Solar,2600,30
Solar,2601,30
Solar,2602,30
Solar,2603,30
Solar,2604,30
Solar,2605,30
Solar,2606,30
Solar,2607,30
Solar,2608,30
Solar,2609,30
Solar,2610,30
Solar,2611,30
Solar,2612,30
Solar,2613,30
Solar,2614,30
Solar,2615,30
Solar,2616,30
Solar,2617,30
Solar,2618,30
Solar,2619,30
Solar,2620,30
Solar,2621,30
Solar,2622,30
Solar,2623,30
Solar,2624,30
Solar,2625,30
Solar,2626,30
Solar,2627,30
Solar,2628,30
Solar,2629,30
Solar,2630,30
Solar,2631,30
Solar,2632,30
Solar,2633,30
Solar,2634,30
Solar,2635,30
Solar,2636,30
Solar,2637,30
Solar,2638,30
Solar,2639,30
Solar,2640,30
Solar,2641,30
Solar,2642,30
Solar,2643,30
Solar,2644,30
Solar,2645,30
Solar,2646,30
Solar,2647,30
Solar,2648,30
Solar,2649,30
Solar,2650,30
Solar,2651,30
Solar,2652,30
Solar,2653,30
Solar,2654,30
Solar,2655,30
Solar,2656,30
Solar,2657,30
Solar,2658,30
Solar,2659,30
Solar,2660,30
Solar,2661,30
Solar,2662,30
Solar,2663,30
Solar,2664,30
Solar,2665,30
Solar,2666,30
Solar,2667,30
Solar,2668,30
Solar,2669,30
Solar,2670,30
Solar,2671,30
Solar,2672,30
Solar,2673,30
Solar,2674,30
Solar,2675,30
Solar,2676,30
Solar,2677,30
Solar,2678,30
Solar,2679,30
Solar,2680,30
Solar,2681,30
Solar,2682,30
Solar,2683,30
Solar,2684,30
Solar,2685,30
Solar,2686,30
Solar,2687,30
Solar,2688,30
Solar,2689,30
Solar,2690,30
Solar,2691,30
Solar,2692,30
Solar,2693,30
Solar,2694,30
Solar,2695,30
Solar,2696,30
Solar,2697,30
Solar,2698,30
Solar,2699,30
Solar,2700,30
Solar,2701,30
Solar,2702,30
Solar,2703,30
Solar,2704,30
Solar,2705,30
Solar,2706,30
Solar,2707,30
Solar,2708,30
Solar,2709,30
Solar,2710,30
Solar,2711,30
Solar,2712,30
Solar,2713,30
Solar,2714,30
Solar,2715,30
Solar,2716,30
Solar,2717,30
Solar,2718,30
Solar,2719,30
Solar,2720,30
Solar,2721,30
Solar,2722,30
Solar,2723,30
Solar,2724,30
Solar,2725,30
Solar,2726,30
Solar,2727,30
Solar,2728,30
Solar,2729,30
Solar,2730,30
Solar,2731,30
Solar,2732,30
Solar,2733,30
Solar,2734,30
Solar,2735,30
Solar,2736,30
Solar,2737,30
Solar,2738,30
Solar,2739,30
Solar,2740,30
Solar,2741,30
Solar,2742,30
Solar,2743,30
Solar,2744,30
Solar,2745,30
Solar,2746,30
Solar,2747,30
Solar,2748,30
Solar,2749,30
Solar,2750,30
Solar,2751,30
Solar,2752,30
Solar,2753,30
Solar,2754,30
Solar,2755,30
Solar,2756,30
Solar,2757,30
Solar,2758,30
Solar,2759,30
Solar,2760,30
Solar,2761,30
Solar,2762,30
Solar,2763,30
Solar,2764,30
Solar,2765,30
Solar,2766,30
Solar,2767,30
Solar,2768,30
Solar,2769,30
Solar,2770,30
Solar,2771,30
Solar,2772,30
Solar,2773,30
Solar,2774,30
Solar,2775,30
Solar,2776,30
Solar,2777,30
Solar,2778,30
Solar,2779,30
Solar,2780,30
Solar,2781,30
Solar,2782,30
Solar,2783,30
Solar,2784,30
Solar,2785,30
Solar,2786,30
Solar,2787,30
Solar,2788,30
Solar,2789,30
Solar,2790,30
Solar,2791,30
Solar,2792,30
Solar,2793,30
Solar,2794,30
Solar,2795,30
Solar,2796,30
Solar,2797,30
Solar,2798,30
Solar,2799,30
Solar,2800,30
Solar,2801,30
Solar,2802,30
Solar,2803,30
Solar,2804,30
Solar,2805,30
Solar,2806,30
Solar,2807,30
Solar,2808,30
Solar,2809,30
Solar,2810,30
Solar,2811,30
Solar,2812,30
Solar,2813,30
Solar,2814,30
Solar,2815,30
Solar,2816,30
Solar,2817,30
Solar,2818,30
Solar,2819,30
Solar,2820,30
Solar,2821,30
Solar,2822,30
Solar,2823,30
Solar,2824,30
Solar,2825,30
Solar,2826,30
Solar,2827,30
Solar,2828,30
Solar,2829,30
Solar,2830,30
Solar,2831,30
Solar,2832,30
Solar,2833,30
Solar,2834,30
Solar,2835,30
Solar,2836,30
Solar,2837,30
Solar,2838,30
Solar,2839,30
Solar,2840,30
Solar,2841,30
Solar,2842,30
Solar,2843,30
Solar,2844,30
Solar,2845,30
Solar,2846,30
Solar,2847,30
Solar,2848,30
Solar,2849,30
Solar,2850,30
Solar,2851,30
Solar,2852,30
Solar,2853,30
Solar,2854,30
Solar,2855,30
Solar,2856,30
Solar,2857,30
Solar,2858,30
Solar,2859,30
Solar,2860,30
Solar,2861,30
Solar,2862,30
Solar,2863,30
Solar,2864,30
Solar,2865,30
Solar,2866,30
Solar,2867,30
Solar,2868,30
Solar,2869,30
Solar,2870,30
Solar,2871,30
Solar,2872,30
Solar,2873,30
Solar,2874,30
Solar,2875,30
Solar,2876,30
Solar,2877,30
Solar,2878,30
Solar,2879,30
Solar,2880,30
Solar,2881,30
Solar,2882,30
Solar,2883,30
Solar,2884,30
Solar,2885,30
Solar,2886,30
Solar,2887,30
Solar,2888,30
Solar,2889,30
Solar,2890,30
Solar,2891,30
Solar,2892,30
Solar,2893,30
Solar,2894,30
Solar,2895,30
Solar,2896,30
Solar,2897,30
Solar,2898,30
Solar,2899,30
Solar,2900,30
Solar,2901,30
Solar,2902,30
Solar,2903,30
Solar,2904,30
Solar,2905,30
Solar,2906,30
Solar,2907,30
Solar,2908,30
Solar,2909,30
Solar,2910,30
Solar,2911,30
Solar,2912,30
Solar,2913,30
Solar,2914,30
Solar,2915,30
Solar,2916,30
Solar,2917,30
Solar,2918,30
Solar,2919,30
Solar,2920,30
Solar,2921,30
Solar,2922,30
Solar,2923,30
Solar,2924,30
Solar,2925,30
Solar,2926,30
Solar,2927,30
Solar,2928,30
Solar,2929,30
Solar,2930,30
Solar,2931,30
Solar,2932,30
Solar,2933,30
Solar,2934,30
Solar,2935,30
Solar,2936,30
Solar,2937,30
Solar,2938,30
Solar,2939,30
Solar,2940,30
Solar,2941,30
Solar,2942,30
Solar,2943,30
Solar,2944,30
Solar,2945,30
Solar,2946,30
Solar,2947,30
Solar,2948,30
Solar,2949,30
Solar,2950,30
Solar,2951,30
Solar,2952,30
Solar,2953,30
Solar,2954,30
Solar,2955,30
Solar,2956,30
Solar,2957,30
Solar,2958,30
Solar,2959,30
Solar,2960,30
Solar,2961,30
Solar,2962,30
Solar,2963,30
Solar,2964,30
Solar,2965,30
Solar,2966,30
Solar,2967,30
Solar,2968,30
Solar,2969,30
Solar,2970,30
Solar,2971,30
Solar,2972,30
Solar,2973,30
Solar,2974,30
Solar,2975,30
Solar,2976,30
Solar,2977,30
Solar,2978,30
Solar,2979,30
Solar,2980,30
Solar,2981,30
Solar,2982,30
Solar,2983,30
Solar,2984,30
Solar,2985,30
Solar,2986,30
Solar,2987,30
Solar,2988,30
Solar,2989,30
Solar,2990,30
Solar,2991,30
Solar,2992,30
Solar,2993,30
Solar,2994,30
Solar,2995,30
Solar,2996,30
Solar,2997,30
Solar,2998,30
Solar,2999,30
Solar,3000,30
Solar,3001,30
Solar,3002,30
Solar,3003,30
Solar,3004,30
Solar,3005,30
Solar,3006,30
Solar,3007,30
Solar,3008,30
Solar,3009,30
Solar,3010,30
Solar,3011,30
Solar,3012,30
Solar,3013,30
Solar,3014,30
Solar,3015,30
Solar,3016,30
Solar,3017,30
Solar,3018,30
Solar,3019,30
Solar,3020,30
Solar,3021,30
Solar,3022,30
Solar,3023,30
Solar,3024,30
Solar,3025,30
Solar,3026,30
Solar,3027,30
Solar,3028,30
Solar,3029,30
Solar,3030,30
Solar,3031,30
Solar,3032,30
Solar,3033,30
Solar,3034,30
Solar,3035,30
Solar,3036,30
Solar,3037,30
Solar,3038,30
Solar,3039,30
Solar,3040,30
Solar,3041,30
Solar,3042,30
Solar,3043,30
Solar,3044,30
Solar,3045,30
Solar,3046,30
Solar,3047,30
Solar,3048,30
Solar,3049,30
Solar,3050,30
Solar,3051,30
Solar,3052,30
Solar,3053,30
Solar,3054,30
Solar,3055,30
Solar,3056,30
Solar,3057,30
Solar,3058,30
Solar,3059,30
Solar,3060,30
Solar,3061,30
Solar,3062,30
Solar,3063,30
Solar,3064,30
Solar,3065,30
Solar,3066,30
Solar,3067,30
Solar,3068,30
Solar,3069,30
Solar,3070,30
Solar,3071,30
Solar,3072,30
Solar,3073,30
