Hour,Demand
3689,48391.48047
3690,47523.21484
3691,46269.98438
3692,45510.97266
3693,45304.46094
3694,43537.78125
3695,40954.52734
3696,38310.40625
3697,36107.99219
3698,34697.29297
3699,33877.60547
3700,33527.85938
3701,33940.25391
3702,35484.38281
3703,37191.72656
3704,38846.42188
3705,40847.01172
3706,42616.26953
3707,44221.65234
3708,45887.82813
3709,46969.21875
3710,48775.11719
3711,49625.94531
3712,50502.71094
3713,50270.12891
3714,49632.03516
3715,48254.56641
3716,46858.67969
3717,46405.87891
3718,44977.51953
3719,42903.17188
3720,40179.91797
3721,37834.02734
3722,36089.95313
3723,35122.88672
3724,34479.75391
3725,34362.14453
3726,34689.05859
3727,35020.90625
3728,36741.55078
3729,39721.39844
3730,42669.83203
3731,45557.94922
3732,48530.58594
3733,50671.39844
3734,52086.52734
3735,52822.07031
3736,52486.39453
3737,52613.64063
3738,52275.64453
3739,50613.22266
3740,48148.25781
3741,46999.39844
3742,45554.20313
3743,43336.92578
3744,40573.76172
3745,38192.76172
3746,36394.44922
3747,35084.98047
3748,34150.67578
3749,33762.75391
3750,34191.875
3751,34333.34375
3752,36243.91797
3753,39535.77734
3754,42533.89844
3755,45717.31641
3756,48908.38672
3757,51741.36719
3758,54473.87891
3759,56514.48047
3760,57963.30859
3761,58885.07813
3762,59065.82031
3763,57871.65625
3764,55798.07031
3765,54547.47656
3766,52604.91016
3767,49357.89844
3768,46009.84766
3769,43421.36328
3770,41739.32422
3771,40467.87109
3772,39969.14063
3773,40526.30469
3774,42388.21094
3775,44016.82813
3776,45631.60547
3777,47270.10156
3778,49343.44141
3779,51167.29297
3780,52764.11328
3781,53899.68359
3782,54912.88281
3783,55989.89844
3784,56873.66406
3785,57451.16016
3786,57665.56641
3787,56883.87109
3788,55259.70313
3789,54867.61719
3790,52622.73047
3791,49680.78906
3792,46747.86328
3793,44041.95703
3794,42422.94922
3795,41301.34375
3796,40817.90625
3797,41210.64063
3798,42794.6875
3799,44418.39844
3800,45667.72656
3801,47537.62109
3802,49932.41406
3803,52873.52344
3804,55562.85938
3805,58265.37891
3806,60882.88672
3807,62311.42578
3808,63264.27344
3809,63991.28906
3810,63399.85547
3811,62110.14844
3812,59962.42188
3813,58767.53125
3814,56643.01172
3815,53163.66406
3816,49406.61328
3817,46493.14453
3818,44756.24219
3819,43400.38281
3820,42697.09375
3821,42978.27734
3822,44262.65234
3823,45636.35938
3824,47384.58203
3825,49760.71875
3826,52602.02734
3827,55712.01172
3828,58572.84375
3829,61326.95703
3830,63383.44531
3831,64257.61328
3832,65040.50781
3833,65555.76563
3834,65359.36719
3835,64206.05469
3836,61668.62891
3837,60112.11719
3838,57332.42578
3839,53432.89844
3840,49423.69531
3841,46622.59375
3842,44594.57422
3843,43142.64063
3844,42079.3125
3845,42159.49219
3846,43410.10938
3847,44688.21875
3848,46455.70313
3849,49378.72266
3850,52709.65234
3851,56028.79688
3852,59261.16797
3853,62249.15625
3854,64541.03125
3855,66120.5
3856,66956.42188
3857,67136.35156
3858,66631.45313
3859,65795.24219
3860,63017.42969
3861,61365.81641
3862,58475.05469
3863,54574.68359
3864,50643.14844
3865,47408.48047
3866,45257.77344
3867,44020.23828
3868,43056.69141
3869,42973.25781
3870,44075.46875
3871,44970.35156
3872,47088.91016
3873,49860.63281
3874,53053.37109
3875,56278.61719
3876,59559.50781
3877,62512.54297
3878,65012.59375
3879,66833.79688
3880,67536.69531
3881,67808.80469
3882,67200.48438
3883,65522.73047
3884,62719.69922
3885,60702.60547
3886,57889.83594
3887,54149.23828
3888,50502.66406
3889,47354.02344
3890,44783.23828
3891,42912.14844
3892,42001.64844
3893,41192.19922
3894,41127.66406
3895,40961.82422
3896,42638.62891
3897,45421.52344
3898,49221.51172
3899,52940.14844
3900,56646.08203
3901,59550.80078
3902,61617.58203
3903,63127.67969
3904,64436.48828
3905,65454.25
3906,65233.875
3907,63973.88281
3908,61552.89453
3909,59559.85156
3910,56899.125
3911,53251.09766
3912,49735.32031
3913,46597.07422
3914,44189.63281
3915,42504.76563
3916,41155.19141
3917,40291.71875
3918,40044.60547
3919,39778.57813
3920,42124.86328
3921,46017.66406
3922,50245.17578
3923,55014.73047
3924,59578.10938
3925,62991.13281
3926,65528.08594
3927,66760.70313
3928,67777.3125
3929,68485.99219
3930,68334.77344
3931,67727.29688
3932,65390.47656
3933,63662.5625
3934,60535.21094
3935,56562.82031
3936,52085.97266
3937,48754.88281
3938,46374.5
3939,44520.99609
3940,43502.69141
3941,43555.71875
3942,44724.76563
3943,45600.59766
3944,48132.28516
3945,51864.01172
3946,55923.62109
3947,60808.30859
3948,64794.41016
3949,67501.92969
3950,69505.29688
3951,70025.44531
3952,69692.33594
3953,68846.16406
3954,67994.67969
3955,66074.83594
3956,63245.90625
3957,61459.48047
3958,58160.44531
3959,53799.70703
3960,49551.04688
3961,46247.3125
3962,43737.35938
3963,42027.75391
3964,41224.19531
3965,41043.53906
3966,42145.86719
3967,43363.99219
3968,46208.12109
3969,49949.03125
3970,54456.99219
3971,59122.41406
3972,62856.63281
3973,66256.02344
3974,68461.33594
3975,69063.07813
3976,69568.96875
3977,69189.05469
3978,68099.35938
3979,65522.69531
3980,62151.84766
3981,59577.53906
3982,56364.95313
3983,52119.08594
3984,48083.17969
3985,44583.39453
3986,42139.60156
3987,40462.89063
3988,39496.25
3989,39428.8125
3990,40485.33594
3991,41680.375
3992,44410.30469
3993,48213.79297
3994,51986.35938
3995,56492.95703
3996,60239.85156
3997,63947.79688
3998,66832.65625
3999,68473.78125
4000,69644.67969
4001,69782.60156
4002,69398.19531
4003,67743.3125
4004,64498.32813
4005,62212.90234
4006,59097.96875
4007,54675.09766
4008,50290.625
4009,46913.3125
4010,44389.66406
4011,42404.10156
4012,41354.35938
4013,41279.73828
4014,42369.30078
4015,43281.50781
4016,46002.65625
4017,50080.52734
4018,54433.22656
4019,58638.875
4020,62410.71484
4021,65621.59375
4022,68035.75781
4023,68913.13281
4024,69393.35938
4025,69528.5
4026,68923.91406
4027,67310.89063
4028,64403.80078
4029,62575.35547
4030,59385.23828
4031,54852.625
4032,50805.64453
4033,47393.1875
4034,44835.80078
4035,43184.19141
4036,42094.10156
4037,41563.07813
4038,42312.20313
4039,43169.87891
4040,45470.01953
4041,48917.53516
4042,53217.59766
4043,56965.69531
4044,60312.46875
4045,63343.75781
4046,65622.78125
4047,67328.69531
4048,68297.47656
4049,68461.39844
4050,67636.57813
4051,65422.79297
4052,62204.28906
4053,60066.87109
4054,57026.10938
4055,53420.57422
4056,49418.82031
4057,46327.33203
4058,43609.73828
4059,41488.03125
4060,40184.28516
4061,39267.29297
4062,39121.05859
4063,38878.57813
4064,41514.07422
4065,45687.75781
4066,50166.29297
4067,54299.45703
4068,57899.28906
4069,60775.89453
4070,63148.76953
4071,64932
4072,66294.89063
4073,66883.53125
4074,66309.96875
4075,64328.20703
4076,61674.26172
4077,59484.08984
4078,56962.27734
4079,53942.36719
4080,50680.43359
4081,47785.69922
4082,45346.01953
4083,43607.41406
4084,42403.12891
4085,41555.52734
4086,41353.72266
4087,40843.85938
4088,43356.94922
4089,47307.25391
4090,51219.02344
4091,54923.60547
4092,58047.82031
4093,60855.51172
4094,62937.08984
4095,63826.57813
4096,64810.04688
4097,65330.16016
4098,65188.34375
4099,63626.73828
4100,61683.50391
4101,60566.26953
4102,58651.47266
4103,55508.92578
4104,52133.21094
4105,49339.25
4106,47519.50391
4107,46566.95313
4108,45886.34766
4109,46260.09766
4110,47622.55859
4111,48654.88672
4112,50505.98828
4113,53366.83203
4114,56254.66797
4115,58904.60938
4116,61375.88672
4117,63884.97656
4118,65136.45703
4119,64805.67578
4120,64713.42969
4121,64404.79688
4122,63370.46875
4123,61474.57813
4124,58834.77734
4125,57572.58984
4126,54947.98828
4127,51004.50391
4128,47285.32813
4129,44494.18359
4130,42633.57031
4131,41354.37891
4132,40705.14844
4133,40740.24219
4134,41462.50781
4135,42762.86328
4136,44026.04297
4137,45954.60938
4138,48299.49609
4139,50950.99609
4140,53496.88672
4141,56185.35938
4142,58623.58594
4143,60677.80078
4144,62381.77344
4145,63190.82031
4146,62706.23828
4147,60841.98828
4148,58278.19922
4149,56797.0625
4150,54791.08203
4151,51206.82813
4152,47768.34375
4153,45092.53516
4154,43206.89844
4155,41938.98047
4156,41464.24219
4157,41739.55859
4158,43313.26172
4159,44679
4160,46953.33203
4161,49937.47266
4162,53171.19531
4163,56139.67969
4164,59294.94141
4165,62602.61328
4166,65841.1875
4167,68738.71875
4168,69947.39063
4169,70136.625
4170,69752.84375
4171,68308.38281
4172,65321.91406
4173,63370.02344
4174,60974.17188
4175,57130.04688
4176,53070.75
4177,49930.15625
4178,47647.45313
4179,46134.48438
4180,45426.97656
4181,45535.6875
4182,46400.70313
4183,47244.30859
4184,49592.74609
4185,53034.83594
4186,56461.67188
4187,60144.94922
4188,62980.63672
4189,65701.15625
4190,68196.11719
4191,69289.92188
4192,69734.58594
4193,69922.48438
4194,69757.86719
4195,68572.67188
4196,65720.39844
4197,63756.875
4198,61027.29297
4199,57325.55859
4200,53601.83984
4201,50632.84766
4202,48536.20703
4203,46893.52734
4204,45925.14844
4205,45796.47656
4206,46721.50391
4207,47108.55469
4208,49519.3125
4209,53036.81641
4210,56755.5
4211,60292.9375
4212,63354.92969
4213,66198.14844
4214,68198.21875
4215,69373.21094
4216,69624.42188
4217,69719.25781
4218,68922.28906
4219,66968.85938
4220,64313.9375
4221,62484.23438
4222,59858.74219
4223,56638.04688
4224,53198.10547
4225,50280.07031
4226,48264.35938
4227,46440.44531
4228,45039.53516
4229,44324.44531
4230,44191.07031
4231,43948.23828
4232,45847.75
4233,49263.36328
4234,53008.46875
4235,56276.83594
4236,58945.85547
4237,61420.51563
4238,63059.35156
4239,64312.39453
4240,65736.91406
4241,66385.48438
4242,65591.04688
4243,63860.1875
4244,61159.91797
4245,59210.25391
4246,56782.59766
4247,53557.96484
4248,50389.16797
4249,47596.60938
4250,45226.87109
4251,43503.12891
4252,42241.84766
4253,41484.97266
4254,41095.66016
4255,40359.11328
4256,42292.14063
4257,45524.3125
4258,48901.83203
4259,51934.55078
4260,55138.70313
4261,57370.61328
4262,59365.40625
4263,60285.53906
4264,60445.60547
4265,59843.51953
4266,58864.95313
4267,57644.07031
4268,55584.5
4269,54608.34375
4270,52582.32422
4271,49376.61719
4272,45988.09766
4273,43189.38672
4274,41701.39453
4275,40540.05859
4276,40090.11328
4277,40435.09375
4278,41825.41406
4279,43174.83203
4280,44473
4281,46447.01172
4282,48514.80469
4283,50401.26953
4284,52495.69922
4285,54682.09766
4286,56628.38672
4287,56099.25781
4288,54714.83984
4289,53687.78516
4290,52926.80859
4291,51719.44531
4292,50095.70703
4293,50064.05859
4294,48737.62891
4295,46061.20313
4296,43079.84766
4297,41058.33203
4298,39788.61719
4299,38614.27734
4300,38341.36719
4301,38724.08984
4302,40267.01563
4303,41907.66797
4304,43734.17188
4305,45984.91797
4306,48983.71094
4307,51754.3125
4308,54081.75
4309,56103.28906
4310,56920.49609
4311,57543.48828
4312,57478.04688
4313,57724.39453
4314,57048.90625
4315,55704.85547
4316,53678.69922
4317,52829.21484
4318,51024.92578
4319,47958.45703
4320,44414.89063
4321,42051.35547
4322,40382.00391
4323,39302.48828
4324,38850.30859
4325,39342.63281
4326,40833.77734
4327,42026.19531
4328,44116.37891
4329,46639.86328
4330,49786.72266
4331,53071.70703
4332,56133.28516
4333,58951.79297
4334,61363.79297
4335,63412.96094
4336,64168.28516
4337,64249.57031
4338,63455.73438
4339,62013.55078
4340,59383.16016
4341,58114.79297
4342,55421.69922
4343,51397.84375
4344,47365.19531
4345,44919.67578
4346,42621.75
4347,41319.93359
4348,40509.56641
4349,40535.53516
4350,41664.57031
4351,42661
4352,45420.94922
4353,49027.98047
4354,52462.98828
4355,56733.12109
4356,60153.26953
4357,63217.62891
4358,65190.83594
4359,66784.26563
4360,67682.70313
4361,68293.03906
4362,67753.07031
4363,65942.89063
4364,63034.80859
4365,60774.9375
4366,57186.85547
4367,52997.75781
4368,49280.53125
4369,46175.64453
4370,43966.76172
4371,42464.04688
4372,41749.00391
4373,41641.92578
4374,42579.28125
4375,43511.11719
4376,45540.23438
4377,48599.16797
4378,51825.6875
4379,54746.98828
4380,57088.67969
4381,59519.17188
4382,61682.20313
4383,63449.06641
4384,64562.09375
4385,64338.5
4386,62891.30078
4387,60782.53516
4388,58357.14453
4389,56920.24219
4390,54587.37109
4391,51672.83594
4392,48259.57422
4393,45442.05859
4394,43333.87109
4395,41997.03125
4396,40975.41797
4397,40329.91016
4398,40545.38281
4399,40317.27344
4400,42161.04688
4401,44735.40234
4402,47693.00391
4403,50177.79688
4404,52216.75
4405,53672.21484
4406,54378.88281
4407,54368.75
4408,54669.05859
4409,54371.9375
4410,53545.73438
4411,52377.57813
4412,50996.05859
4413,50386.53906
4414,48818.375
4415,46846.95703
4416,44429.59375
4417,42290.63672
4418,40586.625
4419,39343.87109
4420,38645.74609
4421,38127.55078
4422,38183.15625
4423,38106
4424,39099.44922
4425,41432.98047
4426,44233.80078
4427,47680.45313
4428,51065.04297
4429,53818.25781
4430,55659.51953
4431,57036.48438
4432,57682.40625
4433,57693.86328
4434,56498.52734
4435,54356.07031
4436,52024.59375
4437,50689.77734
4438,48693.16016
4439,47111.16797
4440,44992.11719
4441,42524.19141
4442,40821.25781
4443,39577.54688
4444,39177.83203
4445,39208.52344
4446,39731.95703
4447,39790.125
4448,41388.07422
4449,43989.64063
4450,47439.21875
4451,51197.11328
4452,54052.71484
4453,55343.1875
4454,56689.69922
4455,58020.29297
4456,59040.65234
4457,59392.15625
4458,58062.14844
4459,55832.28125
4460,53801.05859
4461,52760.87891
4462,50761.96094
4463,47695.92188
4464,44761.50781
4465,42223.1875
4466,40673.00391
4467,39389.875
4468,39130.67188
4469,39429.55859
4470,40774.19531
4471,42052.31641
4472,43790.58594
4473,45739.01563
4474,48165.92578
4475,51002.97656
4476,54095.51172
4477,56773.58984
4478,58957.85547
4479,60559.85547
4480,61323.01172
4481,61664.98047
4482,60869.06641
4483,58764.91797
4484,56363.65234
4485,54821.63281
4486,52482.71094
4487,48989.04297
4488,45550.33594
4489,42858.61328
4490,41149.39844
4491,39685.59375
4492,39276.46484
4493,39584.91406
4494,40687.82813
4495,41855.83203
4496,43313.22656
4497,45276.55859
4498,48275.53125
4499,51058.86328
4500,53714.3125
4501,56457.72266
4502,58853.53906
4503,60352.65625
4504,61932.58203
4505,62253.1875
4506,62273.22266
4507,60657.32031
4508,57897.60938
4509,56181.57031
4510,54052.47656
4511,50608.5625
4512,46955.125
4513,44312.32422
4514,41993.04688
4515,40693.13281
4516,39999.67969
4517,40329.51563
4518,41562.96094
4519,42381.54297
4520,44485.21094
4521,47073.61719
4522,50057.35156
4523,53152.60156
4524,56001.38672
4525,58928.07422
4526,60887.79297
4527,62218.61719
4528,62634.02344
4529,62364.98047
4530,61392.06641
4531,59878.82422
4532,57811.03906
4533,56331.83594
4534,54035.97266
4535,50620.84766
4536,47423.95313
4537,44885.84375
4538,42653.98828
4539,41512.25781
4540,40995.0625
4541,41232.96094
4542,42415.96484
4543,43047.74219
4544,44096.21484
4545,45850.21484
4546,47633.39453
4547,49304.12109
4548,50946.71484
4549,52558.92969
4550,53211.43359
4551,52935.80078
4552,53206.64453
4553,53657.33984
4554,53833.92188
4555,53141.28125
4556,51702.93359
4557,51354.26563
4558,50207.14453
4559,48023.44531
4560,45480.03906
4561,43358.94141
4562,41869.19531
4563,40724.14453
4564,40253.47656
4565,40034.12891
4566,40461.01172
4567,40586.16406
4568,42403.23047
4569,44978.28516
4570,48470.10547
4571,51371.71484
4572,54640.55469
4573,57494.88281
4574,59403.03906
4575,61271.76172
4576,62328.52344
4577,62634.89844
4578,62252.72266
4579,61142.61328
4580,58845.41016
4581,57458.75
4582,55258.03906
4583,52404.48828
4584,49588.35547
4585,46987.05078
4586,44921.46875
4587,43041.66797
4588,41514.29297
4589,40251.80469
4590,40078.03516
4591,39214.71875
4592,40191.75391
4593,42343.1875
4594,45345.35547
4595,48793.54688
4596,52355.97266
4597,55559.81641
4598,58300.85547
4599,60466.10156
4600,61878.10938
4601,62770.64453
4602,62985.57422
4603,61561.36719
4604,59046.61328
4605,57372.75781
4606,55011.25391
4607,51389.625
4608,47697.55078
4609,44943.28516
4610,43070.66016
4611,41859.11719
4612,41400.93359
4613,41503.03516
4614,42791.42188
4615,43880.78516
4616,45614.80078
4617,48240.69141
4618,51336.05078
4619,54648.44141
4620,58032.03516
4621,60331.26172
4622,61835.24609
4623,62060.41016
4624,60722.29688
4625,59605.27344
4626,58424.17188
4627,57036.95703
4628,55099.75
4629,54012.51172
4630,51650.88672
4631,48127.02734
4632,44811.32031
4633,42387.60156
4634,40433.11328
4635,39099.74219
4636,38563.48047
4637,38799.71484
4638,40320.59766
4639,41652.30078
4640,43626.77734
4641,46898.15234
4642,50742.14844
4643,54931.41016
4644,58253.42578
4645,61504.39063
4646,64044.27344
4647,64582.91016
4648,63363.88672
4649,62706.34766
4650,61030.30859
4651,59151.98438
4652,56547.17188
4653,55259.58594
4654,53116.57813
4655,49586.44141
4656,45762.71484
4657,42938.90234
4658,40895.49609
4659,39486.1875
4660,38645.15625
4661,38901.78906
4662,40170.26563
4663,41414.61328
4664,43435.12109
4665,46996.75781
4666,50464.49219
4667,54239.25391
4668,57383.48828
4669,60094.25781
4670,61864.60547
4671,63199.03516
4672,63904.21875
4673,63919.32813
4674,62598.85938
4675,60427.64844
4676,58089.80469
4677,56344.54297
4678,53814.07422
4679,50227.57031
4680,46685.48047
4681,44113.62891
4682,42314.95703
4683,41152.59766
4684,40514.16797
4685,40811.96094
4686,42201.94922
4687,43514.73047
4688,45342.44531
4689,48481.88281
4690,51916.3125
4691,54961.11328
4692,58199.07031
4693,61312.72266
4694,63642.80078
4695,64762.78125
4696,65588.45313
4697,65695.61719
4698,64981.8125
4699,63228.60156
4700,60708.36328
4701,59343.46875
4702,56962.48828
4703,53516.49609
4704,50102.23047
4705,47232.57031
4706,44981.32813
4707,43534.34375
4708,42785.63281
4709,42797.67969
4710,43811.03906
4711,44803.5625
4712,46605.75391
4713,49514.68359
4714,53233.16406
4715,56621.9375
4716,59250.24219
4717,61444.17578
4718,63313.60938
4719,64686.39844
4720,65816.39063
4721,65705.14063
4722,64995.08594
4723,63227.54297
4724,60785.29688
4725,59457.98047
4726,57171.60938
4727,53899.25391
4728,50790.28906
4729,47951.74609
4730,45913.45703
4731,44247.23438
4732,43102.24219
4733,42458.42188
4734,42411.8125
4735,42215.50391
4736,43708.52344
4737,47283.61719
4738,51433.12891
4739,54980.42969
4740,58392.54688
4741,61374.58203
4742,63353.51172
4743,64968.30469
4744,66000.45313
4745,66477.08594
4746,65952.89844
4747,63906.53516
4748,61186.67578
4749,59378.01563
4750,56561.45703
4751,53446.46094
4752,50385.80078
4753,47410.60547
4754,45365.29688
4755,43687.625
4756,42467.02344
4757,41669.08984
4758,41346.19141
4759,40725.44922
4760,42513.38281
4761,45656.44922
4762,49438.52344
4763,53216.63672
4764,57019.07031
4765,60502.33984
4766,63133.86328
4767,64675.79688
4768,65434.77734
4769,65447.74609
4770,64706.03516
4771,63807.84766
4772,61849.26172
4773,60293.375
4774,57367.50391
4775,53826.82813
4776,50210.73047
4777,47295.50391
4778,45131.74219
4779,43704.46094
4780,43110.14844
4781,43451.10547
4782,44569.32422
4783,45636.83984
4784,47239.27734
4785,50062.78125
4786,53119.66016
4787,55791.91406
4788,58559.44531
4789,60819.625
4790,63054.22656
4791,64777.69531
4792,64903.17969
4793,63687.91016
4794,61960.07031
4795,59874.30859
4796,57381.98047
4797,55625.57422
4798,53190.23047
4799,49728.51172
4800,46100.53516
4801,43703.08984
4802,41948.87891
4803,40641.80859
4804,40245.86328
4805,40333.58984
4806,41598.76563
4807,43078.83984
4808,44411.65625
4809,46866.08203
4810,49540.51172
4811,53029
4812,56226.71094
4813,58779.9375
4814,61048.08203
4815,62900.23047
4816,64215.79688
4817,64351.12891
4818,64044.86328
4819,61824.03906
4820,58768.14453
4821,57105.87109
4822,54066.94141
4823,50452.66406
4824,46767.35938
4825,43892.06641
4826,41759.70313
4827,40497.72266
4828,39964.94922
4829,40105.23438
4830,41358.13672
4831,42446.21875
4832,44054.63672
4833,47088.45703
4834,51162.35938
4835,54883.56641
4836,57852.52734
4837,60071.11328
4838,61331.85156
4839,61599.96875
4840,61915.13672
4841,62497.125
4842,62028.28516
4843,60317.21875
4844,57450.89453
4845,56149.09375
4846,53275.24219
4847,49607.00781
4848,45883.39844
4849,43187.20313
4850,41139.48438
4851,39693.28906
4852,39063.10156
4853,39421.46875
4854,40730.63281
4855,41937.36328
4856,43791.73047
4857,46715.27344
4858,50531.16016
4859,54726.66016
4860,58443.45313
4861,61564.44922
4862,64088.42969
4863,65630.74219
4864,66265.89844
4865,65987.84375
4866,64409.26172
4867,62315.87891
4868,59617.44531
4869,58352.5625
4870,55862.87891
4871,52370.16406
4872,48938.67578
4873,46337.96875
4874,44337.58594
4875,43103.27344
4876,42502.68359
4877,42578.22656
4878,43668.48047
4879,44685.44531
4880,46823.07031
4881,50038.96484
4882,54175.95313
4883,57947.86719
4884,61058.65234
4885,64034.42578
4886,66560.73438
4887,67955.14063
4888,68997.88281
4889,69393.04688
4890,68729.23438
4891,66820.02344
4892,63494.69141
4893,61695.60938
4894,59068.41797
4895,55692.59766
4896,52133.07031
4897,49320.84766
4898,47057.74219
4899,45384.40234
4900,44215.71484
4901,43593.29297
4902,43355.30469
4903,42968.46484
4904,44783.33984
4905,48463.83984
4906,52576.51563
4907,56518.51563
4908,60500.31641
4909,63627.52734
4910,66361.38281
4911,68035.97656
4912,69127.94531
4913,69665.88281
4914,69177.44531
4915,67846.25
4916,64818.26172
4917,62407.85156
4918,59227.68359
4919,55567.33984
4920,52171.39844
4921,48759.30078
4922,46348.16406
4923,44492.625
4924,43078.84766
4925,41866.54688
4926,41253.71484
4927,40484.30078
4928,42146.20703
4929,45779.37109
4930,50215.08984
4931,54559.80859
4932,58938.24609
4933,62657.55078
4934,65895.42969
4935,68140.46875
4936,69496.35156
4937,70588.73438
4938,70294.78125
4939,68847.3125
4940,65857.02344
4941,63625.51563
4942,60321.78125
4943,56250.26563
4944,52158.53906
4945,48798.66016
4946,46321.06641
4947,44454.14844
4948,43482.85156
4949,43413.3125
4950,44449.51953
4951,45482.90625
4952,47412.53125
4953,50563.14844
4954,54617.52734
4955,58953.75391
4956,63484.375
4957,67545.88281
4958,70490.22656
4959,71888.64844
4960,72719.69531
4961,72982.27344
4962,72575.66406
4963,71421.45313
4964,68300.65625
4965,66010.82813
4966,62458.37891
4967,57787.13281
4968,53682.92188
4969,50271.42578
4970,47983.74219
4971,46030.14453
4972,45152.46094
4973,44721.48438
4974,45819.76172
4975,46556.04297
4976,48232.35938
4977,51500.125
4978,55423.24609
4979,59973.60156
4980,64053.25781
4981,67850.78906
4982,70487.10156
4983,71830.32813
4984,72602.35938
4985,72202.44531
4986,71493.9375
4987,69680.64844
4988,66374.50781
4989,64298.04297
4990,60567.07422
4991,56123.07813
4992,52072.64453
4993,48889.85156
4994,46398.26563
4995,44696.20313
4996,43535.50391
4997,43485.43359
4998,44760.12891
4999,45618.62891
5000,47436.32813
5001,50670.38281
5002,54831.44531
5003,59356.38281
5004,63619.87891
5005,67168.70313
5006,69788.21094
5007,71316.91406
5008,72055.26563
5009,71647.96094
5010,70277.50781
5011,67721.27344
5012,64835.96875
5013,63015.19922
5014,59867.72656
5015,55854.72266
5016,51767.76172
5017,48709.51953
5018,46362.11328
5019,44810.01953
5020,43927.12109
5021,43897.41406
5022,45085.42969
5023,45844.94141
5024,47716.51563
5025,51413.15234
5026,55794.05859
5027,60474.58984
5028,64561.72266
5029,67908.10938
5030,70445.91406
5031,71718.11719
5032,72460.28125
5033,71991.55469
5034,70398.28125
5035,68172.14063
5036,65241.28516
5037,63831.83203
5038,60541.41016
5039,56504.82813
5040,52502.27344
5041,49413.21875
5042,47144.98828
5043,45462.52344
5044,44378.98828
5045,44277.22656
5046,45202.93359
5047,45725.50391
5048,47801.10547
5049,51341.85547
5050,55892.75781
5051,60485.34766
5052,64753.70313
5053,67869.41406
5054,70449.07031
5055,71892.375
5056,72055.60156
5057,71495.40625
5058,69877.33594
5059,67907.21094
5060,65288.6875
5061,63246.8125
5062,60202.21875
5063,56659.51953
5064,53278.91406
5065,50198.09375
5066,47785.59766
5067,45966.59766
5068,44677.33203
5069,43992.86719
5070,43674.49609
5071,43275.89844
5072,45293.11719
