source,hour,added_capacity
Natural Gas,6584,999999999
Natural Gas,6585,999999999
Natural Gas,6586,999999999
Natural Gas,6587,999999999
Natural Gas,6588,999999999
Natural Gas,6589,999999999
Natural Gas,6590,999999999
Natural Gas,6591,999999999
Natural Gas,6592,999999999
Natural Gas,6593,999999999
Natural Gas,6594,999999999
Natural Gas,6595,999999999
Natural Gas,6596,999999999
Natural Gas,6597,999999999
Natural Gas,6598,999999999
Natural Gas,6599,999999999
Natural Gas,6600,999999999
Natural Gas,6601,999999999
Natural Gas,6602,999999999
Natural Gas,6603,999999999
Natural Gas,6604,999999999
Natural Gas,6605,999999999
Natural Gas,6606,999999999
Natural Gas,6607,999999999
Natural Gas,6608,999999999
Natural Gas,6609,999999999
Natural Gas,6610,999999999
Natural Gas,6611,999999999
Natural Gas,6612,999999999
Natural Gas,6613,999999999
Natural Gas,6614,999999999
Natural Gas,6615,999999999
Natural Gas,6616,999999999
Natural Gas,6617,999999999
Natural Gas,6618,999999999
Natural Gas,6619,999999999
Natural Gas,6620,999999999
Natural Gas,6621,999999999
Natural Gas,6622,999999999
Natural Gas,6623,999999999
Natural Gas,6624,999999999
Natural Gas,6625,999999999
Natural Gas,6626,999999999
Natural Gas,6627,999999999
Natural Gas,6628,999999999
Natural Gas,6629,999999999
Natural Gas,6630,999999999
Natural Gas,6631,999999999
Natural Gas,6632,999999999
Natural Gas,6633,999999999
Natural Gas,6634,999999999
Natural Gas,6635,999999999
Natural Gas,6636,999999999
Natural Gas,6637,999999999
Natural Gas,6638,999999999
Natural Gas,6639,999999999
Natural Gas,6640,999999999
Natural Gas,6641,999999999
Natural Gas,6642,999999999
Natural Gas,6643,999999999
Natural Gas,6644,999999999
Natural Gas,6645,999999999
Natural Gas,6646,999999999
Natural Gas,6647,999999999
Natural Gas,6648,999999999
Natural Gas,6649,999999999
Natural Gas,6650,999999999
Natural Gas,6651,999999999
Natural Gas,6652,999999999
Natural Gas,6653,999999999
Natural Gas,6654,999999999
Natural Gas,6655,999999999
Natural Gas,6656,999999999
Natural Gas,6657,999999999
Natural Gas,6658,999999999
Natural Gas,6659,999999999
Natural Gas,6660,999999999
Natural Gas,6661,999999999
Natural Gas,6662,999999999
Natural Gas,6663,999999999
Natural Gas,6664,999999999
Natural Gas,6665,999999999
Natural Gas,6666,999999999
Natural Gas,6667,999999999
Natural Gas,6668,999999999
Natural Gas,6669,999999999
Natural Gas,6670,999999999
Natural Gas,6671,999999999
Natural Gas,6672,999999999
Natural Gas,6673,999999999
Natural Gas,6674,999999999
Natural Gas,6675,999999999
Natural Gas,6676,999999999
Natural Gas,6677,999999999
Natural Gas,6678,999999999
Natural Gas,6679,999999999
Natural Gas,6680,999999999
Natural Gas,6681,999999999
Natural Gas,6682,999999999
Natural Gas,6683,999999999
Natural Gas,6684,999999999
Natural Gas,6685,999999999
Natural Gas,6686,999999999
Natural Gas,6687,999999999
Natural Gas,6688,999999999
Natural Gas,6689,999999999
Natural Gas,6690,999999999
Natural Gas,6691,999999999
Natural Gas,6692,999999999
Natural Gas,6693,999999999
Natural Gas,6694,999999999
Natural Gas,6695,999999999
Natural Gas,6696,999999999
Natural Gas,6697,999999999
Natural Gas,6698,999999999
Natural Gas,6699,999999999
Natural Gas,6700,999999999
Natural Gas,6701,999999999
Natural Gas,6702,999999999
Natural Gas,6703,999999999
Natural Gas,6704,999999999
Natural Gas,6705,999999999
Natural Gas,6706,999999999
Natural Gas,6707,999999999
Natural Gas,6708,999999999
Natural Gas,6709,999999999
Natural Gas,6710,999999999
Natural Gas,6711,999999999
Natural Gas,6712,999999999
Natural Gas,6713,999999999
Natural Gas,6714,999999999
Natural Gas,6715,999999999
Natural Gas,6716,999999999
Natural Gas,6717,999999999
Natural Gas,6718,999999999
Natural Gas,6719,999999999
Natural Gas,6720,999999999
Natural Gas,6721,999999999
Natural Gas,6722,999999999
Natural Gas,6723,999999999
Natural Gas,6724,999999999
Natural Gas,6725,999999999
Natural Gas,6726,999999999
Natural Gas,6727,999999999
Natural Gas,6728,999999999
Natural Gas,6729,999999999
Natural Gas,6730,999999999
Natural Gas,6731,999999999
Natural Gas,6732,999999999
Natural Gas,6733,999999999
Natural Gas,6734,999999999
Natural Gas,6735,999999999
Natural Gas,6736,999999999
Natural Gas,6737,999999999
Natural Gas,6738,999999999
Natural Gas,6739,999999999
Natural Gas,6740,999999999
Natural Gas,6741,999999999
Natural Gas,6742,999999999
Natural Gas,6743,999999999
Natural Gas,6744,999999999
Natural Gas,6745,999999999
Natural Gas,6746,999999999
Natural Gas,6747,999999999
Natural Gas,6748,999999999
Natural Gas,6749,999999999
Natural Gas,6750,999999999
Natural Gas,6751,999999999
Natural Gas,6752,999999999
Natural Gas,6753,999999999
Natural Gas,6754,999999999
Natural Gas,6755,999999999
Natural Gas,6756,999999999
Natural Gas,6757,999999999
Natural Gas,6758,999999999
Natural Gas,6759,999999999
Natural Gas,6760,999999999
Natural Gas,6761,999999999
Natural Gas,6762,999999999
Natural Gas,6763,999999999
Natural Gas,6764,999999999
Natural Gas,6765,999999999
Natural Gas,6766,999999999
Natural Gas,6767,999999999
Natural Gas,6768,999999999
Natural Gas,6769,999999999
Natural Gas,6770,999999999
Natural Gas,6771,999999999
Natural Gas,6772,999999999
Natural Gas,6773,999999999
Natural Gas,6774,999999999
Natural Gas,6775,999999999
Natural Gas,6776,999999999
Natural Gas,6777,999999999
Natural Gas,6778,999999999
Natural Gas,6779,999999999
Natural Gas,6780,999999999
Natural Gas,6781,999999999
Natural Gas,6782,999999999
Natural Gas,6783,999999999
Natural Gas,6784,999999999
Natural Gas,6785,999999999
Natural Gas,6786,999999999
Natural Gas,6787,999999999
Natural Gas,6788,999999999
Natural Gas,6789,999999999
Natural Gas,6790,999999999
Natural Gas,6791,999999999
Natural Gas,6792,999999999
Natural Gas,6793,999999999
Natural Gas,6794,999999999
Natural Gas,6795,999999999
Natural Gas,6796,999999999
Natural Gas,6797,999999999
Natural Gas,6798,999999999
Natural Gas,6799,999999999
Natural Gas,6800,999999999
Natural Gas,6801,999999999
Natural Gas,6802,999999999
Natural Gas,6803,999999999
Natural Gas,6804,999999999
Natural Gas,6805,999999999
Natural Gas,6806,999999999
Natural Gas,6807,999999999
Natural Gas,6808,999999999
Natural Gas,6809,999999999
Natural Gas,6810,999999999
Natural Gas,6811,999999999
Natural Gas,6812,999999999
Natural Gas,6813,999999999
Natural Gas,6814,999999999
Natural Gas,6815,999999999
Natural Gas,6816,999999999
Natural Gas,6817,999999999
Natural Gas,6818,999999999
Natural Gas,6819,999999999
Natural Gas,6820,999999999
Natural Gas,6821,999999999
Natural Gas,6822,999999999
Natural Gas,6823,999999999
Natural Gas,6824,999999999
Natural Gas,6825,999999999
Natural Gas,6826,999999999
Natural Gas,6827,999999999
Natural Gas,6828,999999999
Natural Gas,6829,999999999
Natural Gas,6830,999999999
Natural Gas,6831,999999999
Natural Gas,6832,999999999
Natural Gas,6833,999999999
Natural Gas,6834,999999999
Natural Gas,6835,999999999
Natural Gas,6836,999999999
Natural Gas,6837,999999999
Natural Gas,6838,999999999
Natural Gas,6839,999999999
Natural Gas,6840,999999999
Natural Gas,6841,999999999
Natural Gas,6842,999999999
Natural Gas,6843,999999999
Natural Gas,6844,999999999
Natural Gas,6845,999999999
Natural Gas,6846,999999999
Natural Gas,6847,999999999
Natural Gas,6848,999999999
Natural Gas,6849,999999999
Natural Gas,6850,999999999
Natural Gas,6851,999999999
Natural Gas,6852,999999999
Natural Gas,6853,999999999
Natural Gas,6854,999999999
Natural Gas,6855,999999999
Natural Gas,6856,999999999
Natural Gas,6857,999999999
Natural Gas,6858,999999999
Natural Gas,6859,999999999
Natural Gas,6860,999999999
Natural Gas,6861,999999999
Natural Gas,6862,999999999
Natural Gas,6863,999999999
Natural Gas,6864,999999999
Natural Gas,6865,999999999
Natural Gas,6866,999999999
Natural Gas,6867,999999999
Natural Gas,6868,999999999
Natural Gas,6869,999999999
Natural Gas,6870,999999999
Natural Gas,6871,999999999
Natural Gas,6872,999999999
Natural Gas,6873,999999999
Natural Gas,6874,999999999
Natural Gas,6875,999999999
Natural Gas,6876,999999999
Natural Gas,6877,999999999
Natural Gas,6878,999999999
Natural Gas,6879,999999999
Natural Gas,6880,999999999
Natural Gas,6881,999999999
Natural Gas,6882,999999999
Natural Gas,6883,999999999
Natural Gas,6884,999999999
Natural Gas,6885,999999999
Natural Gas,6886,999999999
Natural Gas,6887,999999999
Natural Gas,6888,999999999
Natural Gas,6889,999999999
Natural Gas,6890,999999999
Natural Gas,6891,999999999
Natural Gas,6892,999999999
Natural Gas,6893,999999999
Natural Gas,6894,999999999
Natural Gas,6895,999999999
Natural Gas,6896,999999999
Natural Gas,6897,999999999
Natural Gas,6898,999999999
Natural Gas,6899,999999999
Natural Gas,6900,999999999
Natural Gas,6901,999999999
Natural Gas,6902,999999999
Natural Gas,6903,999999999
Natural Gas,6904,999999999
Natural Gas,6905,999999999
Natural Gas,6906,999999999
Natural Gas,6907,999999999
Natural Gas,6908,999999999
Natural Gas,6909,999999999
Natural Gas,6910,999999999
Natural Gas,6911,999999999
Natural Gas,6912,999999999
Natural Gas,6913,999999999
Natural Gas,6914,999999999
Natural Gas,6915,999999999
Natural Gas,6916,999999999
Natural Gas,6917,999999999
Natural Gas,6918,999999999
Natural Gas,6919,999999999
Natural Gas,6920,999999999
Natural Gas,6921,999999999
Natural Gas,6922,999999999
Natural Gas,6923,999999999
Natural Gas,6924,999999999
Natural Gas,6925,999999999
Natural Gas,6926,999999999
Natural Gas,6927,999999999
Natural Gas,6928,999999999
Natural Gas,6929,999999999
Natural Gas,6930,999999999
Natural Gas,6931,999999999
Natural Gas,6932,999999999
Natural Gas,6933,999999999
Natural Gas,6934,999999999
Natural Gas,6935,999999999
Natural Gas,6936,999999999
Natural Gas,6937,999999999
Natural Gas,6938,999999999
Natural Gas,6939,999999999
Natural Gas,6940,999999999
Natural Gas,6941,999999999
Natural Gas,6942,999999999
Natural Gas,6943,999999999
Natural Gas,6944,999999999
Natural Gas,6945,999999999
Natural Gas,6946,999999999
Natural Gas,6947,999999999
Natural Gas,6948,999999999
Natural Gas,6949,999999999
Natural Gas,6950,999999999
Natural Gas,6951,999999999
Natural Gas,6952,999999999
Natural Gas,6953,999999999
Natural Gas,6954,999999999
Natural Gas,6955,999999999
Natural Gas,6956,999999999
Natural Gas,6957,999999999
Natural Gas,6958,999999999
Natural Gas,6959,999999999
Natural Gas,6960,999999999
Natural Gas,6961,999999999
Natural Gas,6962,999999999
Natural Gas,6963,999999999
Natural Gas,6964,999999999
Natural Gas,6965,999999999
Natural Gas,6966,999999999
Natural Gas,6967,999999999
Natural Gas,6968,999999999
Natural Gas,6969,999999999
Natural Gas,6970,999999999
Natural Gas,6971,999999999
Natural Gas,6972,999999999
Natural Gas,6973,999999999
Natural Gas,6974,999999999
Natural Gas,6975,999999999
Natural Gas,6976,999999999
Natural Gas,6977,999999999
Natural Gas,6978,999999999
Natural Gas,6979,999999999
Natural Gas,6980,999999999
Natural Gas,6981,999999999
Natural Gas,6982,999999999
Natural Gas,6983,999999999
Natural Gas,6984,999999999
Natural Gas,6985,999999999
Natural Gas,6986,999999999
Natural Gas,6987,999999999
Natural Gas,6988,999999999
Natural Gas,6989,999999999
Natural Gas,6990,999999999
Natural Gas,6991,999999999
Natural Gas,6992,999999999
Natural Gas,6993,999999999
Natural Gas,6994,999999999
Natural Gas,6995,999999999
Natural Gas,6996,999999999
Natural Gas,6997,999999999
Natural Gas,6998,999999999
Natural Gas,6999,999999999
Natural Gas,7000,999999999
Natural Gas,7001,999999999
Natural Gas,7002,999999999
Natural Gas,7003,999999999
Natural Gas,7004,999999999
Natural Gas,7005,999999999
Natural Gas,7006,999999999
Natural Gas,7007,999999999
Natural Gas,7008,999999999
Natural Gas,7009,999999999
Natural Gas,7010,999999999
Natural Gas,7011,999999999
Natural Gas,7012,999999999
Natural Gas,7013,999999999
Natural Gas,7014,999999999
Natural Gas,7015,999999999
Natural Gas,7016,999999999
Natural Gas,7017,999999999
Natural Gas,7018,999999999
Natural Gas,7019,999999999
Natural Gas,7020,999999999
Natural Gas,7021,999999999
Natural Gas,7022,999999999
Natural Gas,7023,999999999
Natural Gas,7024,999999999
Natural Gas,7025,999999999
Natural Gas,7026,999999999
Natural Gas,7027,999999999
Natural Gas,7028,999999999
Natural Gas,7029,999999999
Natural Gas,7030,999999999
Natural Gas,7031,999999999
Natural Gas,7032,999999999
Natural Gas,7033,999999999
Natural Gas,7034,999999999
Natural Gas,7035,999999999
Natural Gas,7036,999999999
Natural Gas,7037,999999999
Natural Gas,7038,999999999
Natural Gas,7039,999999999
Natural Gas,7040,999999999
Natural Gas,7041,999999999
Natural Gas,7042,999999999
Natural Gas,7043,999999999
Natural Gas,7044,999999999
Natural Gas,7045,999999999
Natural Gas,7046,999999999
Natural Gas,7047,999999999
Natural Gas,7048,999999999
Natural Gas,7049,999999999
Natural Gas,7050,999999999
Natural Gas,7051,999999999
Natural Gas,7052,999999999
Natural Gas,7053,999999999
Natural Gas,7054,999999999
Natural Gas,7055,999999999
Natural Gas,7056,999999999
Natural Gas,7057,999999999
Natural Gas,7058,999999999
Natural Gas,7059,999999999
Natural Gas,7060,999999999
Natural Gas,7061,999999999
Natural Gas,7062,999999999
Natural Gas,7063,999999999
Natural Gas,7064,999999999
Natural Gas,7065,999999999
Natural Gas,7066,999999999
Natural Gas,7067,999999999
Natural Gas,7068,999999999
Natural Gas,7069,999999999
Natural Gas,7070,999999999
Natural Gas,7071,999999999
Natural Gas,7072,999999999
Natural Gas,7073,999999999
Natural Gas,7074,999999999
Natural Gas,7075,999999999
Natural Gas,7076,999999999
Natural Gas,7077,999999999
Natural Gas,7078,999999999
Natural Gas,7079,999999999
Natural Gas,7080,999999999
Natural Gas,7081,999999999
Natural Gas,7082,999999999
Natural Gas,7083,999999999
Natural Gas,7084,999999999
Natural Gas,7085,999999999
Natural Gas,7086,999999999
Natural Gas,7087,999999999
Natural Gas,7088,999999999
Natural Gas,7089,999999999
Natural Gas,7090,999999999
Natural Gas,7091,999999999
Natural Gas,7092,999999999
Natural Gas,7093,999999999
Natural Gas,7094,999999999
Natural Gas,7095,999999999
Natural Gas,7096,999999999
Natural Gas,7097,999999999
Natural Gas,7098,999999999
Natural Gas,7099,999999999
Natural Gas,7100,999999999
Natural Gas,7101,999999999
Natural Gas,7102,999999999
Natural Gas,7103,999999999
Natural Gas,7104,999999999
Natural Gas,7105,999999999
Natural Gas,7106,999999999
Natural Gas,7107,999999999
Natural Gas,7108,999999999
Natural Gas,7109,999999999
Natural Gas,7110,999999999
Natural Gas,7111,999999999
Natural Gas,7112,999999999
Natural Gas,7113,999999999
Natural Gas,7114,999999999
Natural Gas,7115,999999999
Natural Gas,7116,999999999
Natural Gas,7117,999999999
Natural Gas,7118,999999999
Natural Gas,7119,999999999
Natural Gas,7120,999999999
Natural Gas,7121,999999999
Natural Gas,7122,999999999
Natural Gas,7123,999999999
Natural Gas,7124,999999999
Natural Gas,7125,999999999
Natural Gas,7126,999999999
Natural Gas,7127,999999999
Natural Gas,7128,999999999
Natural Gas,7129,999999999
Natural Gas,7130,999999999
Natural Gas,7131,999999999
Natural Gas,7132,999999999
Natural Gas,7133,999999999
Natural Gas,7134,999999999
Natural Gas,7135,999999999
Natural Gas,7136,999999999
Natural Gas,7137,999999999
Natural Gas,7138,999999999
Natural Gas,7139,999999999
Natural Gas,7140,999999999
Natural Gas,7141,999999999
Natural Gas,7142,999999999
Natural Gas,7143,999999999
Natural Gas,7144,999999999
Natural Gas,7145,999999999
Natural Gas,7146,999999999
Natural Gas,7147,999999999
Natural Gas,7148,999999999
Natural Gas,7149,999999999
Natural Gas,7150,999999999
Natural Gas,7151,999999999
Natural Gas,7152,999999999
Natural Gas,7153,999999999
Natural Gas,7154,999999999
Natural Gas,7155,999999999
Natural Gas,7156,999999999
Natural Gas,7157,999999999
Natural Gas,7158,999999999
Natural Gas,7159,999999999
Natural Gas,7160,999999999
Natural Gas,7161,999999999
Natural Gas,7162,999999999
Natural Gas,7163,999999999
Natural Gas,7164,999999999
Natural Gas,7165,999999999
Natural Gas,7166,999999999
Natural Gas,7167,999999999
Natural Gas,7168,999999999
Natural Gas,7169,999999999
Natural Gas,7170,999999999
Natural Gas,7171,999999999
Natural Gas,7172,999999999
Natural Gas,7173,999999999
Natural Gas,7174,999999999
Natural Gas,7175,999999999
Natural Gas,7176,999999999
Natural Gas,7177,999999999
Natural Gas,7178,999999999
Natural Gas,7179,999999999
Natural Gas,7180,999999999
Natural Gas,7181,999999999
Natural Gas,7182,999999999
Natural Gas,7183,999999999
Natural Gas,7184,999999999
Natural Gas,7185,999999999
Natural Gas,7186,999999999
Natural Gas,7187,999999999
Natural Gas,7188,999999999
Natural Gas,7189,999999999
Natural Gas,7190,999999999
Natural Gas,7191,999999999
Natural Gas,7192,999999999
Natural Gas,7193,999999999
Natural Gas,7194,999999999
Natural Gas,7195,999999999
Natural Gas,7196,999999999
Natural Gas,7197,999999999
Natural Gas,7198,999999999
Natural Gas,7199,999999999
Natural Gas,7200,999999999
Natural Gas,7201,999999999
Natural Gas,7202,999999999
Natural Gas,7203,999999999
Natural Gas,7204,999999999
Natural Gas,7205,999999999
Natural Gas,7206,999999999
Natural Gas,7207,999999999
Natural Gas,7208,999999999
Natural Gas,7209,999999999
Natural Gas,7210,999999999
Natural Gas,7211,999999999
Natural Gas,7212,999999999
Natural Gas,7213,999999999
Natural Gas,7214,999999999
Natural Gas,7215,999999999
Natural Gas,7216,999999999
Natural Gas,7217,999999999
Natural Gas,7218,999999999
Natural Gas,7219,999999999
Natural Gas,7220,999999999
Natural Gas,7221,999999999
Natural Gas,7222,999999999
Natural Gas,7223,999999999
Natural Gas,7224,999999999
Natural Gas,7225,999999999
Natural Gas,7226,999999999
Natural Gas,7227,999999999
Natural Gas,7228,999999999
Natural Gas,7229,999999999
Natural Gas,7230,999999999
Natural Gas,7231,999999999
Natural Gas,7232,999999999
Natural Gas,7233,999999999
Natural Gas,7234,999999999
Natural Gas,7235,999999999
Natural Gas,7236,999999999
Natural Gas,7237,999999999
Natural Gas,7238,999999999
Natural Gas,7239,999999999
Natural Gas,7240,999999999
Natural Gas,7241,999999999
Natural Gas,7242,999999999
Natural Gas,7243,999999999
Natural Gas,7244,999999999
Natural Gas,7245,999999999
Natural Gas,7246,999999999
Natural Gas,7247,999999999
Natural Gas,7248,999999999
Natural Gas,7249,999999999
Natural Gas,7250,999999999
Natural Gas,7251,999999999
Natural Gas,7252,999999999
Natural Gas,7253,999999999
Natural Gas,7254,999999999
Natural Gas,7255,999999999
Natural Gas,7256,999999999
Natural Gas,7257,999999999
Natural Gas,7258,999999999
Natural Gas,7259,999999999
Natural Gas,7260,999999999
Natural Gas,7261,999999999
Natural Gas,7262,999999999
Natural Gas,7263,999999999
Natural Gas,7264,999999999
Natural Gas,7265,999999999
Natural Gas,7266,999999999
Natural Gas,7267,999999999
Natural Gas,7268,999999999
Natural Gas,7269,999999999
Natural Gas,7270,999999999
Natural Gas,7271,999999999
Natural Gas,7272,999999999
Natural Gas,7273,999999999
Natural Gas,7274,999999999
Natural Gas,7275,999999999
Natural Gas,7276,999999999
Natural Gas,7277,999999999
Natural Gas,7278,999999999
Natural Gas,7279,999999999
Natural Gas,7280,999999999
Natural Gas,7281,999999999
Natural Gas,7282,999999999
Natural Gas,7283,999999999
Natural Gas,7284,999999999
Natural Gas,7285,999999999
Natural Gas,7286,999999999
Natural Gas,7287,999999999
Natural Gas,7288,999999999
Natural Gas,7289,999999999
Natural Gas,7290,999999999
Natural Gas,7291,999999999
Natural Gas,7292,999999999
Natural Gas,7293,999999999
Natural Gas,7294,999999999
Natural Gas,7295,999999999
Natural Gas,7296,999999999
Natural Gas,7297,999999999
Natural Gas,7298,999999999
Natural Gas,7299,999999999
Natural Gas,7300,999999999
Natural Gas,7301,999999999
Natural Gas,7302,999999999
Natural Gas,7303,999999999
Natural Gas,7304,999999999
Natural Gas,7305,999999999
Natural Gas,7306,999999999
Natural Gas,7307,999999999
Natural Gas,7308,999999999
Natural Gas,7309,999999999
Natural Gas,7310,999999999
Natural Gas,7311,999999999
Natural Gas,7312,999999999
Natural Gas,7313,999999999
Natural Gas,7314,999999999
Natural Gas,7315,999999999
Natural Gas,7316,999999999
Natural Gas,7317,999999999
Natural Gas,7318,999999999
Natural Gas,7319,999999999
Natural Gas,7320,999999999
Natural Gas,7321,999999999
Natural Gas,7322,999999999
Natural Gas,7323,999999999
Natural Gas,7324,999999999
Natural Gas,7325,999999999
Natural Gas,7326,999999999
Natural Gas,7327,999999999
Natural Gas,7328,999999999
Natural Gas,7329,999999999
Natural Gas,7330,999999999
Natural Gas,7331,999999999
Natural Gas,7332,999999999
Natural Gas,7333,999999999
Natural Gas,7334,999999999
Natural Gas,7335,999999999
Natural Gas,7336,999999999
Natural Gas,7337,999999999
Natural Gas,7338,999999999
Natural Gas,7339,999999999
Natural Gas,7340,999999999
Natural Gas,7341,999999999
Natural Gas,7342,999999999
Natural Gas,7343,999999999
Natural Gas,7344,999999999
Natural Gas,7345,999999999
Natural Gas,7346,999999999
Natural Gas,7347,999999999
Natural Gas,7348,999999999
Natural Gas,7349,999999999
Natural Gas,7350,999999999
Natural Gas,7351,999999999
Natural Gas,7352,999999999
Natural Gas,7353,999999999
Natural Gas,7354,999999999
Natural Gas,7355,999999999
Natural Gas,7356,999999999
Natural Gas,7357,999999999
Natural Gas,7358,999999999
Natural Gas,7359,999999999
Natural Gas,7360,999999999
Natural Gas,7361,999999999
Natural Gas,7362,999999999
Natural Gas,7363,999999999
Natural Gas,7364,999999999
Natural Gas,7365,999999999
Natural Gas,7366,999999999
Natural Gas,7367,999999999
Natural Gas,7368,999999999
Natural Gas,7369,999999999
Natural Gas,7370,999999999
Natural Gas,7371,999999999
Natural Gas,7372,999999999
Natural Gas,7373,999999999
Natural Gas,7374,999999999
Natural Gas,7375,999999999
Natural Gas,7376,999999999
Natural Gas,7377,999999999
Natural Gas,7378,999999999
Natural Gas,7379,999999999
Natural Gas,7380,999999999
Natural Gas,7381,999999999
Natural Gas,7382,999999999
Natural Gas,7383,999999999
Natural Gas,7384,999999999
Natural Gas,7385,999999999
Natural Gas,7386,999999999
Natural Gas,7387,999999999
Natural Gas,7388,999999999
Natural Gas,7389,999999999
Natural Gas,7390,999999999
Natural Gas,7391,999999999
Natural Gas,7392,999999999
Natural Gas,7393,999999999
Natural Gas,7394,999999999
Natural Gas,7395,999999999
Natural Gas,7396,999999999
Natural Gas,7397,999999999
Natural Gas,7398,999999999
Natural Gas,7399,999999999
Natural Gas,7400,999999999
Natural Gas,7401,999999999
Natural Gas,7402,999999999
Natural Gas,7403,999999999
Natural Gas,7404,999999999
Natural Gas,7405,999999999
Natural Gas,7406,999999999
Natural Gas,7407,999999999
Natural Gas,7408,999999999
Natural Gas,7409,999999999
Natural Gas,7410,999999999
Natural Gas,7411,999999999
Natural Gas,7412,999999999
Natural Gas,7413,999999999
Natural Gas,7414,999999999
Natural Gas,7415,999999999
Natural Gas,7416,999999999
Natural Gas,7417,999999999
Natural Gas,7418,999999999
Natural Gas,7419,999999999
Natural Gas,7420,999999999
Natural Gas,7421,999999999
Natural Gas,7422,999999999
Natural Gas,7423,999999999
Natural Gas,7424,999999999
Natural Gas,7425,999999999
Natural Gas,7426,999999999
Natural Gas,7427,999999999
Natural Gas,7428,999999999
Natural Gas,7429,999999999
Natural Gas,7430,999999999
Natural Gas,7431,999999999
Natural Gas,7432,999999999
Natural Gas,7433,999999999
Natural Gas,7434,999999999
Natural Gas,7435,999999999
Natural Gas,7436,999999999
Natural Gas,7437,999999999
Natural Gas,7438,999999999
Natural Gas,7439,999999999
Natural Gas,7440,999999999
Natural Gas,7441,999999999
Natural Gas,7442,999999999
Natural Gas,7443,999999999
Natural Gas,7444,999999999
Natural Gas,7445,999999999
Natural Gas,7446,999999999
Natural Gas,7447,999999999
Natural Gas,7448,999999999
Natural Gas,7449,999999999
Natural Gas,7450,999999999
Natural Gas,7451,999999999
Natural Gas,7452,999999999
Natural Gas,7453,999999999
Natural Gas,7454,999999999
Natural Gas,7455,999999999
Natural Gas,7456,999999999
Natural Gas,7457,999999999
Natural Gas,7458,999999999
Natural Gas,7459,999999999
Natural Gas,7460,999999999
Natural Gas,7461,999999999
Natural Gas,7462,999999999
Natural Gas,7463,999999999
Natural Gas,7464,999999999
Natural Gas,7465,999999999
Natural Gas,7466,999999999
Natural Gas,7467,999999999
Natural Gas,7468,999999999
Natural Gas,7469,999999999
Natural Gas,7470,999999999
Natural Gas,7471,999999999
Natural Gas,7472,999999999
Natural Gas,7473,999999999
Natural Gas,7474,999999999
Natural Gas,7475,999999999
Natural Gas,7476,999999999
Natural Gas,7477,999999999
Natural Gas,7478,999999999
Natural Gas,7479,999999999
Natural Gas,7480,999999999
Natural Gas,7481,999999999
Natural Gas,7482,999999999
Natural Gas,7483,999999999
Natural Gas,7484,999999999
Natural Gas,7485,999999999
Natural Gas,7486,999999999
Natural Gas,7487,999999999
Natural Gas,7488,999999999
Natural Gas,7489,999999999
Natural Gas,7490,999999999
Natural Gas,7491,999999999
Natural Gas,7492,999999999
Natural Gas,7493,999999999
Natural Gas,7494,999999999
Natural Gas,7495,999999999
Natural Gas,7496,999999999
Natural Gas,7497,999999999
Natural Gas,7498,999999999
Natural Gas,7499,999999999
Natural Gas,7500,999999999
Natural Gas,7501,999999999
Natural Gas,7502,999999999
Natural Gas,7503,999999999
Natural Gas,7504,999999999
Natural Gas,7505,999999999
Natural Gas,7506,999999999
Natural Gas,7507,999999999
Natural Gas,7508,999999999
Natural Gas,7509,999999999
Natural Gas,7510,999999999
Natural Gas,7511,999999999
Natural Gas,7512,999999999
Natural Gas,7513,999999999
Natural Gas,7514,999999999
Natural Gas,7515,999999999
Natural Gas,7516,999999999
Natural Gas,7517,999999999
Natural Gas,7518,999999999
Natural Gas,7519,999999999
Natural Gas,7520,999999999
Natural Gas,7521,999999999
Natural Gas,7522,999999999
Natural Gas,7523,999999999
Natural Gas,7524,999999999
Natural Gas,7525,999999999
Natural Gas,7526,999999999
Natural Gas,7527,999999999
Natural Gas,7528,999999999
Natural Gas,7529,999999999
Natural Gas,7530,999999999
Natural Gas,7531,999999999
Natural Gas,7532,999999999
Natural Gas,7533,999999999
Natural Gas,7534,999999999
Natural Gas,7535,999999999
Natural Gas,7536,999999999
Natural Gas,7537,999999999
Natural Gas,7538,999999999
Natural Gas,7539,999999999
Natural Gas,7540,999999999
Natural Gas,7541,999999999
Natural Gas,7542,999999999
Natural Gas,7543,999999999
Natural Gas,7544,999999999
Natural Gas,7545,999999999
Natural Gas,7546,999999999
Natural Gas,7547,999999999
Natural Gas,7548,999999999
Natural Gas,7549,999999999
Natural Gas,7550,999999999
Natural Gas,7551,999999999
Natural Gas,7552,999999999
Natural Gas,7553,999999999
Natural Gas,7554,999999999
Natural Gas,7555,999999999
Natural Gas,7556,999999999
Natural Gas,7557,999999999
Natural Gas,7558,999999999
Natural Gas,7559,999999999
Natural Gas,7560,999999999
Natural Gas,7561,999999999
Natural Gas,7562,999999999
Natural Gas,7563,999999999
Natural Gas,7564,999999999
Natural Gas,7565,999999999
Natural Gas,7566,999999999
Natural Gas,7567,999999999
Natural Gas,7568,999999999
Natural Gas,7569,999999999
Natural Gas,7570,999999999
Natural Gas,7571,999999999
Natural Gas,7572,999999999
Natural Gas,7573,999999999
Natural Gas,7574,999999999
Natural Gas,7575,999999999
Natural Gas,7576,999999999
Natural Gas,7577,999999999
Natural Gas,7578,999999999
Natural Gas,7579,999999999
Natural Gas,7580,999999999
Natural Gas,7581,999999999
Natural Gas,7582,999999999
